customerID,firstVisitDate,secondVisitDate,articleID,section,author,headline,topicKeywords,totalVisits,wordCount,videoCount
6644,2018-03-10 09:37:33 UTC,,SB12008635076439604245104584089903637698882,WSJ_Politics,Michael C. Bender|Peter Nicholas|Siobhan Hughes,WSJ_Article_Politics and Policy_Inside Trump’s Trade War: How the Protectionists Beat the Free Tra,aluminum tarrif|are trade deficits bad|free trade|free trade vs protectionism|leder| protectionism|,1,2627.0,0.0
6645,2018-03-18 19:12:54 UTC,,SB11027093093037343542404584101600582426722,WSJ_Politics,Del Quentin Wilber|Aruna Viswanatha,WSJ_Article_Politics and Policy_Jeff Sessions Weighs Firing of Former FBI Director Andrew McCabe,andrew mccabe| clinton foundation| donald trump| fbi| james comey| jeff sessions| justice department,1,595.0,0.0
6646,2018-03-15 19:45:23 UTC,,SB10342241267609484717704584101481939436054,WSJ_Business,John Carreyrou,WSJ_Article_Business_SEC Charges Theranos and founder Elizabeth Holmes With Fraud,blood testing| edison| elizabeth holmes| sec| silicon valley| sunny balwani|theranos| unicorns|vc in,1,1710.0,0.0
6647,2018-03-13 10:02:10 UTC,,SB10053721253826474326804584099101464018882,WSJ_Politics,Michael C. Bender,WSJ_Article_Politics and Policy_Trump’s Personal Assistant Is Fired,aide fired|mcentee fired|personal assistant|security issue|trump staff turnover|Donald Trump|John Mc,1,657.0,0.0
6648,2018-03-13 09:39:13 UTC,,SB11704195083378974371404584097403724108802,WSJ_Business,Khadeeja Safdar,"WSJ_Article_Business_How Your Returns Are Used Against You at Best Buy, Other Retailers",best buy|best buy returns|return fraud|returning merchandise|returns|store returns|the retail equati,1,1044.0,1.0
6649,2018-03-13 12:15:48 UTC,2018-03-14 00:00:00 UTC,SB11704195083378974371404584097403724108802,WSJ_Business,Khadeeja Safdar,"WSJ_Article_Business_How Your Returns Are Used Against You at Best Buy, Other Retailers",best buy|best buy returns|return fraud|returning merchandise|returns|store returns|the retail equati,11,1044.0,1.0
6650,2018-03-10 16:15:55 UTC,,SB11513260795640254558004584085961447382296,WSJ_Opinion,The Editorial Board,WSJ_Article_Review & Outlook (U.S.)_The Cohn Departure,Gary Cohn|Donald Trump|political|general news|politics|international relations|domestic politics|gov,1,474.0,0.0
6651,2018-03-14 18:20:20 UTC,,SB10053721253826474326804584099101464018882,WSJ_Politics,Michael C. Bender|Rebecca Ballhaus,WSJ_Article_Politics and Policy_Trump’s Personal Assistant Is Fired,2020 campaign|aide fired|mcentee fired|personal assistant|security issue|trump staff turnover|Donald,1,657.0,0.0
6652,2018-03-12 22:53:34 UTC,,SB11513260795640254558004584085764131912266,WSJ_Opinion,Jason L. Riley,WSJ_Article_Upward Mobility_50 Years of Blaming Everything on Racism,great society|race relations|political|general news|civil unrest|national|public security|society|co,1,819.0,0.0
6653,2018-03-09 16:03:59 UTC,2018-05-03 00:00:00 UTC,SB12008635076439604245104584089491434195378,WSJ_Markets,Liz Hoffman|Joann S. Lublin,WSJ_Article_Markets Main_Lloyd Blankfein Prepares to Exit Goldman Sachs as Soon as Year’s End,ceo candidates| chairman| chief executive| departure|financial crisis|goldman| goldman ceo| goldman,2,1241.0,0.0
6654,2018-03-11 13:41:34 UTC,,SB10863058833601644371104583000294067613334,WSJ_Opinion,Shelby Steele,WSJ_Article_Commentary (U.S.)_The Exhaustion of American Liberalism,morality|political correctness|progressivism|protest|the resistance|trump|white guilt|political|gene,1,1036.0,0.0
6655,2018-03-13 00:05:33 UTC,2018-04-30 00:00:00 UTC,SB12198230036135484525204584018793427600268,WSJ_Business,Vanessa Fuhrmans|Theo Francis,WSJ_Article_Business_An Early Look at the CEO-Worker Pay Ratio,ceo compensation|ceo pay|ceo salaries|median pay|pay by industry|pay disparity|pay ratio|regulation|,4,637.0,0.0
6655,2018-03-13 00:05:23 UTC,2018-04-30 00:00:00 UTC,SB12198230036135484525204584018793427600268,WSJ_Business,Vanessa Fuhrmans|Theo Francis,WSJ_Article_Business_An Early Look at the CEO-Worker Pay Ratio,ceo compensation|ceo pay|ceo salaries|median pay|pay by industry|pay disparity|pay ratio|regulation|,4,637.0,0.0
6656,2018-03-11 14:59:04 UTC,,SB12775101498795324251604584092001633850132,WSJ_Business,Andrew Tangel,"WSJ_Article_Business_New Life for Steel Plant Perks Up Depressed Illinois Town, Workforce",flat-rolled |granite city illinois|granite city works|jobs|steelmakers|steelmaking|st louis|tariffs|,1,1029.0,0.0
6657,2018-03-13 12:41:22 UTC,,SB10053721253826474326804584099101464018882,WSJ_Politics,Michael C. Bender,WSJ_Article_Politics and Policy_Trump’s Personal Assistant Is Fired,2020 campaign|aide fired|mcentee fired|personal assistant|security issue|trump staff turnover|Donald,1,657.0,0.0
6658,2018-03-09 17:13:00 UTC,,SB11210326209662973945104584089884061131064,WSJ_Business,Lillian Rizzo|Paul Ziobro|Soma Biswas,WSJ_Article_Business_Toys ‘R’ Us Considers Closing All of Its U.S. Stores,pe restructuring|toys &#39;r&#39; us| toys &quot;r&quot; us| toy store| toy store bankruptcy|Toys &q,1,396.0,1.0
6659,2018-03-13 09:54:37 UTC,,SB10053721253826474326804584099101464018882,WSJ_Politics,Michael C. Bender,WSJ_Article_Politics and Policy_Trump’s Personal Assistant Is Fired,aide fired|mcentee fired|personal assistant|security issue|trump staff turnover|Donald Trump|John Mc,1,657.0,0.0
6660,2018-03-13 12:43:38 UTC,,SB10053721253826474326804584099101464018882,WSJ_Politics,Michael C. Bender,WSJ_Article_Politics and Policy_Trump’s Personal Assistant Is Fired,2020 campaign|aide fired|mcentee fired|personal assistant|security issue|trump staff turnover|Donald,1,657.0,0.0
6661,2018-03-12 15:41:57 UTC,,SB11806167290606604547104580640861896284840,WSJ_Tech,Greg+Bensinger,"WSJ_Article_Technology_Wish, a Direct-From-China Shopping App, Lures Bargain Hunters",Google|GOOGL|Yahoo|YHOO|GGV Capital|Amazon.com|AMZN|eBay|EBAY|American Eagle Outfitters|AEO|LightInT,1,1372.0,0.0
6662,2018-03-13 10:42:24 UTC,,SB10053721253826474326804584099101464018882,WSJ_Politics,Michael C. Bender,WSJ_Article_Politics and Policy_Trump’s Personal Assistant Is Fired,2020 campaign|aide fired|mcentee fired|personal assistant|security issue|trump staff turnover|Donald,1,657.0,0.0
6663,2018-03-09 19:50:59 UTC,,SB11788304715175773311104584091284002403704,WSJ_Opinion,The Editorial Board,WSJ_Article_Review & Outlook (U.S.)_The Trump-Kim Summit,Kim Jong Un|Donald Trump|political|general news|international relations|politics|commentaries|opinio,1,730.0,0.0
6664,2018-03-14 02:16:16 UTC,,SB11704195083378974371404584099474288368000,WSJ_Politics,Michael C. Bender|Felicia Schwartz,"WSJ_Article_Politics and Policy_‘Rex, Eat the Salad’—Inside the Awkward Relationship Between R",donald trump|mike pompeo|rex tillerson|rex tillerson fired|secretary of state|state department|us di,1,1248.0,0.0
6665,2018-03-16 22:59:03 UTC,,SB11027093093037343542404584105290821213788,WSJ_Politics,Michael+C.+Bender,WSJ_Article_Politics and Policy_Donald Trump and John Kelly Reach Truce,cabinet|chief of staff|firings|john kelly|staff turnover|trump|trump administration|white house|Dona,1,1274.0,0.0
6666,2018-03-09 11:12:56 UTC,,SB11171663205864434517904584013173665851260,WSJ_Life,Sue Shellenbarger,WSJ_Article_Work & Family_The Mistakes You Make in a Meeting’s First Milliseconds,body language|crossed arms|dominant face|facial expression|first impression|job interview|more on of,1,1052.0,0.0
6667,2018-03-10 13:39:23 UTC,,SB12775101498795324251604584091654130126032,WSJ_Markets,Dana Mattioli|Dana Cimilluca,WSJ_Article_Markets Main_Intel Considers Possible Bid for Broadcom,acquisition|broadcom|intel|merger|qualcomm|Intel|INTC|Broadcom|AVGO|Qualcomm|QCOM|Apple|AAPL|Samsung,1,1162.0,0.0
6668,2018-03-12 10:56:21 UTC,,SB10863058833601644371104583000294067613334,WSJ_Opinion,Shelby Steele,WSJ_Article_Commentary (U.S.)_The Exhaustion of American Liberalism,morality|political correctness|progressivism|protest|the resistance|trump|white guilt|political|gene,1,1036.0,0.0
6669,2018-03-09 18:13:15 UTC,,SB11210326209662973945104584091642991444798,WSJ_Politics,Rebecca Ballhaus|Peter Nicholas,WSJ_Article_Politics and Policy_Trump Lawyers Seek Deal With Mueller to Speed End of Russia Probe,2016 presidential election|donald trump| interview| lawyers| obstruction of justice| robert mueller|,1,732.0,1.0
6670,2018-03-16 22:54:36 UTC,,SB11027093093037343542404584105290821213788,WSJ_Politics,Michael C. Bender|Rebecca Ballhaus,WSJ_Article_Politics and Policy_Donald Trump and John Kelly Reach Temporary Truce,cabinet|chief of staff|firings|john kelly|staff turnover|trump|trump administration|white house|Dona,1,1274.0,0.0
6671,2018-03-17 19:03:25 UTC,,SB11027093093037343542404584107573912000770,WSJ_Politics,Aruna+Viswanatha,"WSJ_Article_Politics and Policy_Andrew McCabe Kept Notes About Conversations With Trump, Gave Them t",campaign|collusion|mccabe firing|mueller probe|russia|political|general news|crime|legal action|poli,1,1138.0,0.0
6672,2018-03-13 18:06:22 UTC,,SB11704195083378974371404584099742056874328,WSJ_Business,Aisha Al-Muslim,WSJ_Article_Business_Amazon Recalls Portable Battery Chargers,amazon batteries|amazon recall|Amazon.com|AMZN|U.S. Consumer Product Safety Commission|Amazon|Amazon,1,242.0,1.0
6673,2018-03-14 18:06:55 UTC,,SB11027093093037343542404584101171038212230,WSJ_Politics,Reid+J.+Epstein,WSJ_Article_Politics and Policy_Parties Look for Lessons in Pennsylvania Race as Democrat Declares V,absentee ballots|house seat|midtermcarousel|pennsylvania election|republican district|southwest penn,1,1159.0,1.0
6674,2018-03-10 23:33:28 UTC,,SB10134659534830883462704584083731227884824,WSJ_Opinion,Abby Ellin,WSJ_Article_Commentary (U.S.)_The Clintons Owe Monica an Apology,lewinsky scandal|Bill Clinton|Hillary Clinton|Monica Lewinsky|political|general news|politics|intern,1,467.0,0.0
6674,2018-03-10 23:27:12 UTC,,SB10134659534830883462704584083731227884824,WSJ_Opinion,Abby Ellin,WSJ_Article_Commentary (U.S.)_The Clintons Owe Monica an Apology,lewinsky scandal|Bill Clinton|Hillary Clinton|Monica Lewinsky|political|general news|politics|intern,1,467.0,0.0
6675,2018-03-09 22:23:58 UTC,,SB12775101498795324251604584089691304167728,WSJ_Life,Michael Benson,WSJ_Article_Essay_How Kubrick’s ‘2001: A Space Odyssey’ Saw Into the Future,2001|2001 a space odyssey|hollywood|movies|stanley kubrick|technology|International Business Machine,1,1334.0,0.0
6676,2018-03-11 23:02:37 UTC,,SB11513260795640254558004584085764131912266,WSJ_Opinion,Jason L. Riley,WSJ_Article_Upward Mobility_50 Years of Blaming Everything on Racism,great society|race relations|political|general news|civil unrest|national|public security|society|co,1,819.0,0.0
6677,2018-03-09 22:55:35 UTC,,SB11210326209662973945104584091642991444798,WSJ_Politics,Rebecca Ballhaus|Peter Nicholas,WSJ_Article_Politics and Policy_Trump Lawyers Seek Deal With Mueller to Speed End of Russia Probe,2016 presidential election|donald trump| interview| lawyers| obstruction of justice| robert mueller|,1,732.0,1.0
6678,2018-03-10 00:23:47 UTC,2018-03-18 00:00:00 UTC,SB11210326209662973945104584091642991444798,WSJ_Politics,Rebecca Ballhaus|Peter Nicholas,WSJ_Article_Politics and Policy_Trump Lawyers Seek Deal With Mueller to Speed End of Russia Probe,2016 presidential election|donald trump| interview| lawyers| obstruction of justice| robert mueller|,4,732.0,1.0
6679,2018-03-13 12:00:33 UTC,,SB10053721253826474326804584099160047332756,WSJ_Politics,Michael+C.+Bender,WSJ_Article_Politics and Policy_Rex Tillerson Is Out as Secretary of State; Donald Trump Taps Mike P,department|dept|donald|ousted|out|resigns|russ|state|tillerson|trump|Donald Trump|Rex Tillerson|poli,1,1353.0,0.0
6680,2018-03-09 15:08:57 UTC,,SB12008635076439604245104584087373693353570,WSJ_Opinion,Alexandra+DeSanctis,WSJ_Article_Houses of Worship_Notre Dame Becomes a Bit Less Catholic,birth control|catholic church|obama administration|obamacare|religious conservatism|university of no,1,819.0,0.0
6681,2018-03-16 10:35:40 UTC,,SB11027093093037343542404584105290821213788,WSJ_Politics,Michael C. Bender,WSJ_Article_Politics and Policy_Donald Trump and John Kelly Reach Temporary Truce,cabinet|chief of staff|firings|john kelly|staff turnover|trump|trump administration|white house|Dona,1,1274.0,0.0
6682,2018-03-13 08:27:19 UTC,2018-04-15 00:00:00 UTC,SB11589157851511134498404584005400109592102,WSJ_Life,SCOTT CHRISTIAN,WSJ_Article_Fashion_The Dark Jeans Backlash: What Stylish Guys Are Wearing Instead,dark denim|dark jeans|distressed|faded jeans|in style|jean trends|out of style|raw denim|Jonathan Ch,2,634.0,0.0
6683,2018-03-09 18:17:06 UTC,,SB11210326209662973945104584091642991444798,WSJ_Politics,Rebecca Ballhaus|Peter Nicholas,WSJ_Article_Politics and Policy_Trump Lawyers Seek Deal With Mueller to Speed End of Russia Probe,2016 presidential election|donald trump| interview| lawyers| obstruction of justice| robert mueller|,1,732.0,1.0
6684,2018-03-09 23:20:58 UTC,,SB11210326209662973945104584091642991444798,WSJ_Politics,Rebecca Ballhaus|Peter Nicholas,WSJ_Article_Politics and Policy_Trump Lawyers Seek Deal With Mueller to Speed End of Russia Probe,2016 presidential election|donald trump| interview| lawyers| obstruction of justice| robert mueller|,1,732.0,1.0
6685,2018-03-18 13:49:09 UTC,,SB10385287216379884548704584101381485725174,WSJ_Opinion,The Editorial Board,WSJ_Article_Review & Outlook (U.S.)_The Trump Tariff Layoffs Begin,Donald Trump|labor|personnel|corporate|industrial news|lay-offs|redundancies|commodity markets|metal,1,573.0,0.0
6686,2018-03-14 15:19:26 UTC,,SB10961112392510633702504584101520677339710,WSJ_Life,Andrew Beaton,WSJ_Article_College Basketball_Why No. 16 Penn Can Knock Off No. 1 Kansas,ivy league|march madness|ncaa|ncaa bracket|ncaa tournament|ncaa tournament upset|penn|penn kansas|pe,1,452.0,0.0
6687,2018-03-14 10:43:45 UTC,,SB11704195083378974371404584097403724108802,WSJ_Business,Khadeeja Safdar,"WSJ_Article_Business_How Your Returns Are Used Against You at Best Buy, Other Retailers",best buy|best buy returns|return fraud|returning merchandise|returns|store returns|the retail equati,1,1044.0,1.0
6688,2018-03-14 13:49:41 UTC,,SB11027093093037343542404584101381471330174,WSJ_Politics,William Mauldin,"WSJ_Article_Politics and Policy_Commerce Officials Signal Few Product Exclusions to Steel, Aluminum",commerce department|steel and aluminum tariffs|tariffs|trade barriers|trade policy|trump tariffs|u.s,1,696.0,0.0
6689,2018-03-09 10:39:51 UTC,,SB12775101498795324251604584089332421601444,WSJ_Life,Andrew Beaton,WSJ_Article_NFL_The Quarterback Whose Decision Will Upend the NFL,case keenum|cousins|kirk cousins|nfl free agency|quarterbacks|redskins|sam bradford|teddy bridgewate,1,1150.0,0.0
6690,2018-03-17 18:51:47 UTC,,SB11027093093037343542404584107573912000770,WSJ_Politics,Aruna+Viswanatha,"WSJ_Article_Politics and Policy_Andrew McCabe Kept Notes About Conversations With Trump, Gave Them t",campaign|collusion|mccabe firing|mueller probe|russia|political|general news|crime|legal action|poli,1,1138.0,0.0
6691,2018-03-13 12:33:44 UTC,,SB10053721253826474326804584099101464018882,WSJ_Politics,Michael C. Bender,WSJ_Article_Politics and Policy_Trump’s Personal Assistant Is Fired,2020 campaign|aide fired|mcentee fired|personal assistant|security issue|trump staff turnover|Donald,1,657.0,0.0
6692,2018-03-14 21:16:24 UTC,,SB11027093093037343542404584101501431642302,WSJ_Business,Doug Cameron|Patrick McGroarty,WSJ_Article_Business_Dog’s Death on United Flight Sparks Calls for New Rules on Flying With Animal,dead dog on plane|dead dog on united|department of transportation|dog dies on plane|dog dies on unit,1,577.0,0.0
6693,2018-03-09 23:23:34 UTC,,SB12008635076439604245104584089903637698882,WSJ_Politics,Michael C. Bender|Peter Nicholas|Siobhan Hughes,WSJ_Article_Politics and Policy_Inside Trump’s Trade War: How the Protectionists Beat the Free Tra,aluminum tarrif|are trade deficits bad|free trade|free trade vs protectionism|leder| protectionism|,1,2627.0,0.0
6694,2018-03-16 08:05:12 UTC,,SB11027093093037343542404584101860399949656,WSJ_Business,Tim Higgins|Susan Pulliam,WSJ_Article_Autos_Tesla’s Make-Or-Break Moment Is Fast Approaching,elon musk |tesla|tesla cash burn|tesla debt|tesla model 3|Advanced Micro Devices|TSLA|AMD:US:U.S.: N,1,951.0,0.0
6695,2018-03-16 00:05:08 UTC,,SB11027093093037343542404584103291833136378,WSJ_Business,Kate O’Keeffe|Chris Kirkham|Sam Goldfarb,WSJ_Article_Business_Steve Wynn May Seek to Sell His 12% Stake in Wynn Resorts,metoo|steven wynn sexual harassment accusations|steve wynn investigation|wynn resorts ownership|Wynn,1,1053.0,1.0
6696,2018-03-16 08:30:57 UTC,,SB11027093093037343542404584103250800820072,WSJ_Tech,Ted Greenwald,WSJ_Article_Technology_What’s Next for Broadcom and the Chip Industry’s Biggest Deal Maker?,business technology|chip companies|m&amp;a|silicon valley|smartphones|Broadcom|AVGO|Qualcomm|QCOM|Ho,1,973.0,0.0
6697,2018-03-14 20:05:07 UTC,2018-04-09 00:00:00 UTC,SB10934841746633634231704581213083058690802,WSJ_Business,John Carreyrou,WSJ_Article_Technology_Theranos Has Struggled With Blood Tests,billion dollar club|blood tests|edison|elizabeth holmes|silicon valley|theranos|unicorns|Theranos|Si,8,2766.0,0.0
6698,2018-03-13 10:35:35 UTC,,SB10053721253826474326804584099101464018882,WSJ_Politics,Michael C. Bender,WSJ_Article_Politics and Policy_Trump’s Personal Assistant Is Fired,2020 campaign|aide fired|mcentee fired|personal assistant|security issue|trump staff turnover|Donald,1,657.0,0.0
6699,2018-03-13 17:23:07 UTC,,SB12472651048104164172904583056680283822210,WSJ_Business,Christina Binkley,"WSJ_Article_Journal Reports: Leadership_At Luxury Stores, It Isn’t Shopping, It’s an Experience",askov finlayson|fair folks &amp; a goat|fair folks and a goat|fortyfiveten|luxury retailers|luxury s,1,,
